y_field,Ic
-3e-05,0.000139
-2.9e-05,0.00011425
-2.8e-05,9e-05
-2.7e-05,9e-05
-2.6e-05,9e-05
-2.5e-05,9e-05
-2.4e-05,9e-05
-2.3e-05,9e-05
-2.2e-05,9e-05
-2.1e-05,9e-05
-2e-05,9e-05
-1.9e-05,9e-05
-1.8e-05,9e-05
-1.7e-05,9e-05
-1.6e-05,9e-05
-1.5e-05,9e-05
-1.4e-05,9e-05
-1.3e-05,9e-05
-1.2e-05,9e-05
-1.1e-05,9e-05
-1e-05,9e-05
-9e-06,9e-05
-8e-06,9e-05
-7e-06,9e-05
-6e-06,9e-05
-5e-06,9e-05
-4e-06,9e-05
-3e-06,9e-05
-2e-06,9e-05
-1e-06,9e-05
-3.3881317890172002e-21,9e-05
1e-06,9e-05
2e-06,9e-05
2.99999999999999e-06,9e-05
4e-06,9e-05
5e-06,9e-05
6e-06,9e-05
7e-06,9e-05
7.99999999999999e-06,9e-05
9e-06,9e-05
1e-05,9e-05
1.1e-05,9e-05
1.2e-05,9e-05
1.3e-05,9e-05
1.4e-05,9e-05
1.5e-05,9e-05
1.6e-05,9e-05
1.7e-05,9e-05
1.8e-05,9e-05
1.9e-05,9e-05
2e-05,9e-05
2.1e-05,9e-05
2.2e-05,9e-05
2.3e-05,9e-05
2.4e-05,9e-05
2.5e-05,9e-05
2.6e-05,9e-05
2.7e-05,9e-05
2.8e-05,9e-05
