y_field,Ic
-0.002315,2.8e-07
-0.0023148,4.8e-07
-0.0023146,3.6e-07
-0.0023144,3.2e-07
-0.0023142,2.8e-07
-0.002314,6.8e-07
-0.0023138,4e-07
-0.0023136,2.8e-07
-0.0023134,3.2e-07
-0.0023132,3.6e-07
-0.002313,3.2e-07
-0.0023128,3.6e-07
-0.0023126,3.6e-07
-0.0023124,4e-07
-0.0023122,6.4e-07
-0.002312,6e-07
-0.0023118,7.6e-07
-0.0023116,8.4e-07
-0.0023114,9.6e-07
-0.0023112,9.6e-07
-0.002311,9.2e-07
-0.0023108,1.08e-06
-0.0023106,1.12e-06
-0.0023104,1.24e-06
-0.0023102,1.24e-06
-0.00231,1.24e-06
-0.0023098,1.24e-06
-0.0023096,1.2e-06
-0.0023094,1.2e-06
-0.0023092,1.16e-06
-0.002309,1.12e-06
-0.0023088,1.08e-06
-0.0023086,1.04e-06
-0.0023084,8.8e-07
-0.0023082,8.4e-07
-0.002308,7.6e-07
-0.0023078,6.8e-07
-0.0023076,6e-07
-0.0023074,4.8e-07
-0.0023072,4e-07
-0.002307,4.8e-07
-0.0023068,4e-07
-0.0023066,2.8e-07
-0.0023064,2.8e-07
-0.0023062,3.2e-07
-0.002306,2.8e-07
-0.0023058,3.2e-07
-0.0023056,3.2e-07
-0.0023054,2.8e-07
-0.0023052,3.2e-07
-0.002305,3.6e-07
-0.0023048,3.6e-07
-0.0023046,4.4e-07
-0.0023044,3.2e-07
-0.0023042,5.2e-07
-0.002304,5.2e-07
-0.0023038,6.4e-07
-0.0023036,8.4e-07
-0.0023034,6.8e-07
-0.0023032,1.04e-06
-0.002303,1.04e-06
-0.0023028,1.12e-06
-0.0023026,1.2e-06
-0.0023024,1.2e-06
-0.0023022,1.24e-06
-0.002302,1.28e-06
-0.0023018,1.24e-06
-0.0023016,1.24e-06
-0.0023014,1.2e-06
-0.0023012,1.2e-06
-0.002301,1.08e-06
-0.0023008,9.6e-07
-0.0023006,9.2e-07
-0.0023004,8.8e-07
-0.0023002,6e-07
-0.0023,8e-07
-0.0022998,6e-07
-0.0022996,4.8e-07
-0.0022994,5.2e-07
-0.0022992,5.6e-07
-0.002299,4e-07
-0.0022988,3.6e-07
-0.0022986,4e-07
-0.0022984,3.2e-07
-0.0022982,2.8e-07
-0.002298,2.8e-07
-0.0022978,2.8e-07
-0.0022976,3.2e-07
-0.0022974,2.8e-07
-0.0022972,3.2e-07
-0.002297,3.2e-07
-0.0022968,3.6e-07
-0.0022966,4e-07
-0.0022964,4.4e-07
-0.0022962,4.4e-07
-0.002296,6e-07
-0.0022958,7.6e-07
-0.0022956,1e-06
-0.0022954,8.4e-07
-0.0022952,8.8e-07
-0.002295,1.08e-06
-0.0022948,1.04e-06
-0.0022946,1.04e-06
-0.0022944,1.24e-06
-0.0022942,1.24e-06
-0.002294,1.24e-06
-0.0022938,1.28e-06
-0.0022936,1.12e-06
-0.0022934,1.24e-06
-0.0022932,1.16e-06
-0.002293,1.04e-06
-0.0022928,9.2e-07
-0.0022926,8.4e-07
-0.0022924,9.2e-07
-0.0022922,8e-07
-0.002292,6.8e-07
-0.0022918,7.6e-07
-0.0022916,6.4e-07
-0.0022914,4.4e-07
-0.0022912,4.8e-07
-0.002291,4.8e-07
-0.0022908,3.2e-07
-0.0022906,3.2e-07
-0.0022904,2.8e-07
-0.0022902,2.8e-07
-0.00229,2e-06
-0.0022898,2.8e-07
-0.0022896,3.2e-07
-0.0022894,2.8e-07
-0.0022892,3.2e-07
-0.002289,4e-07
-0.0022888,4.4e-07
-0.0022886,3.6e-07
-0.0022884,4.8e-07
-0.0022882,6.4e-07
-0.002288,7.2e-07
-0.0022878,7.6e-07
-0.0022876,1.04e-06
-0.0022874,1e-06
-0.0022872,1.16e-06
-0.002287,1.04e-06
-0.0022868,1.24e-06
-0.0022866,1.24e-06
-0.0022864,1.2e-06
-0.0022862,1.24e-06
-0.002286,1.2e-06
-0.0022858,1.24e-06
-0.0022856,1.24e-06
-0.0022854,1.12e-06
-0.0022852,1.04e-06
-0.002285,1.08e-06
