y_field,Ic
0.001085,7e-07
0.0010852,6.8e-07
0.0010854,6.8e-07
0.0010856,6.8e-07
0.0010858,6.8e-07
0.001086,6.8e-07
0.0010862,7.2e-07
0.0010864,7e-07
0.0010866,7e-07
0.0010868,7.2e-07
0.001087,6.8e-07
0.0010872,7.8e-07
0.0010874,7.6e-07
0.0010876,7.8e-07
0.0010878,9.4e-07
0.001088,9.2e-07
0.0010882,9.6e-07
0.0010884,1.06e-06
0.0010886,1.12e-06
0.0010888,1.24e-06
0.001089,8e-07
0.0010892,1.24e-06
0.0010894,1.26e-06
0.0010896,1.36e-06
0.0010898,1.42e-06
0.00109,1.44e-06
0.0010902,1.38e-06
0.0010904,1.26e-06
0.0010906,1.34e-06
0.0010908,1.3e-06
0.001091,1.22e-06
0.0010912,1.24e-06
0.0010914,1.12e-06
0.0010916,1.14e-06
0.0010918,1.04e-06
0.001092,8.8e-07
0.0010922,7.4e-07
0.0010924,8e-07
0.0010926,7.4e-07
0.0010928,7.6e-07
0.001093,7.4e-07
0.0010932,7e-07
0.0010934,6.8e-07
0.0010936,7e-07
0.0010938,7e-07
0.001094,7e-07
0.0010942,7e-07
0.0010944,6.8e-07
0.0010946,6.8e-07
0.0010948,7.4e-07
0.001095,7.2e-07
0.0010952,7e-07
0.0010954,7.2e-07
0.0010956,7.8e-07
0.0010958,8e-07
0.001096,9.2e-07
0.0010962,9.4e-07
0.0010964,9.2e-07
0.0010966,1.12e-06
0.0010968,1.2e-06
0.001097,1.2e-06
0.0010972,1.22e-06
0.0010974,1.26e-06
0.0010976,1.3e-06
0.0010978,1.36e-06
0.001098,1.38e-06
0.0010982,1.36e-06
0.0010984,1.38e-06
0.0010986,1.34e-06
0.0010988,1.32e-06
0.001099,1.24e-06
0.0010992,1.22e-06
0.0010994,1.18e-06
0.0010996,1.04e-06
0.0010998,1.1e-06
0.0011,9.2e-07
0.0011002,8.6e-07
0.0011004,8e-07
0.0011006,7.2e-07
0.0011008,7.4e-07
0.001101,7.2e-07
0.0011012,7e-07
0.0011014,6.8e-07
0.0011016,7e-07
0.0011018,7e-07
0.001102,6.8e-07
0.0011022,7e-07
0.0011024,7e-07
0.0011026,7.2e-07
0.0011028,7e-07
0.001103,7e-07
0.0011032,7.6e-07
0.0011034,7.4e-07
0.0011036,7.6e-07
0.0011038,8.8e-07
0.001104,9.4e-07
0.0011042,9e-07
0.0011044,9.2e-07
0.0011046,1.1e-06
0.0011048,1.18e-06
0.001105,1e-06
0.0011052,1.26e-06
0.0011054,1.28e-06
0.0011056,1.36e-06
0.0011058,1.44e-06
0.001106,1.4e-06
0.0011062,1.36e-06
0.0011064,1.18e-06
0.0011066,1.38e-06
0.0011068,1.24e-06
0.001107,1.1e-06
0.0011072,1.24e-06
0.0011074,1.06e-06
0.0011076,9.8e-07
0.0011078,1.06e-06
0.001108,8.6e-07
0.0011082,9e-07
0.0011084,8.2e-07
0.0011086,8e-07
0.0011088,7.4e-07
0.001109,6.8e-07
0.0011092,7e-07
0.0011094,6.8e-07
0.0011096,7e-07
0.0011098,6.8e-07
0.00111,7e-07
0.0011102,7e-07
0.0011104,7e-07
0.0011106,7e-07
0.0011108,6.8e-07
0.001111,7.8e-07
0.0011112,7e-07
0.0011114,8e-07
0.0011116,8.4e-07
0.0011118,7.8e-07
0.001112,8.2e-07
0.0011122,1.08e-06
0.0011124,9.8e-07
0.0011126,1.02e-06
0.0011128,1.2e-06
0.001113,1.22e-06
0.0011132,1.36e-06
0.0011134,1.32e-06
0.0011136,1.36e-06
0.0011138,1.38e-06
0.001114,1.42e-06
0.0011142,1.36e-06
0.0011144,1.32e-06
0.0011146,1.36e-06
0.0011148,1.18e-06
0.001115,1.14e-06
