y_field,Ic
0.001285,5.8e-07
0.0012852,5.8e-07
0.0012854,5.8e-07
0.0012856,6.1e-07
0.0012858,6e-07
0.001286,6.1e-07
0.0012862,5.8e-07
0.0012864,5.8e-07
0.0012866,5.3e-07
0.0012868,5.5e-07
0.001287,5.3e-07
0.0012872,4.7e-07
0.0012874,4.8e-07
0.0012876,4.6e-07
0.0012878,4.4e-07
0.001288,4e-07
0.0012882,4.1e-07
0.0012884,4.1e-07
0.0012886,4.1e-07
0.0012888,4e-07
0.001289,4e-07
0.0012892,3.9e-07
0.0012894,3.9e-07
0.0012896,4e-07
0.0012898,3.9e-07
0.00129,4e-07
0.0012902,4e-07
0.0012904,3.9e-07
0.0012906,4.2e-07
0.0012908,4.1e-07
0.001291,4.2e-07
0.0012912,4.1e-07
0.0012914,4.1e-07
0.0012916,4.6e-07
0.0012918,4.5e-07
0.001292,4.5e-07
0.0012922,4.9e-07
0.0012924,5.1e-07
0.0012926,6e-07
0.0012928,5.9e-07
0.001293,6.1e-07
0.0012932,5.9e-07
0.0012934,5.9e-07
0.0012936,6.2e-07
0.0012938,6.3e-07
0.001294,6.2e-07
0.0012942,5.8e-07
0.0012944,5.4e-07
0.0012946,5.3e-07
0.0012948,5.2e-07
0.001295,4.8e-07
0.0012952,4.5e-07
0.0012954,4.3e-07
0.0012956,4.5e-07
0.0012958,4.3e-07
0.001296,4.4e-07
0.0012962,4.1e-07
0.0012964,4e-07
0.0012966,3.9e-07
0.0012968,4e-07
0.001297,4e-07
0.0012972,3.9e-07
0.0012974,3.9e-07
0.0012976,4e-07
0.0012978,4e-07
0.001298,4.1e-07
0.0012982,4e-07
0.0012984,4.1e-07
0.0012986,4e-07
0.0012988,4.1e-07
0.001299,4.3e-07
0.0012992,4.2e-07
0.0012994,4.6e-07
0.0012996,4.4e-07
0.0012998,4.9e-07
0.0013,5.1e-07
0.0013002,5.4e-07
0.0013004,5.3e-07
0.0013006,4.8e-07
0.0013008,5.3e-07
0.001301,5.5e-07
0.0013012,5.8e-07
0.0013014,6.1e-07
0.0013016,6.2e-07
0.0013018,6.2e-07
0.001302,5.7e-07
0.0013022,6.2e-07
0.0013024,5.3e-07
0.0013026,5.4e-07
0.0013028,5e-07
0.001303,5.1e-07
0.0013032,4.5e-07
0.0013034,4.5e-07
0.0013036,4.4e-07
0.0013038,4.4e-07
0.001304,4.2e-07
0.0013042,4e-07
0.0013044,3.9e-07
0.0013046,4e-07
0.0013048,4e-07
0.001305,4e-07
0.0013052,4e-07
0.0013054,4e-07
0.0013056,3.9e-07
0.0013058,4e-07
0.001306,4.1e-07
0.0013062,4e-07
0.0013064,4e-07
0.0013066,4e-07
0.0013068,4.4e-07
0.001307,3.9e-07
0.0013072,4.6e-07
0.0013074,4.5e-07
0.0013076,4.6e-07
0.0013078,4.8e-07
0.001308,5.5e-07
0.0013082,5e-07
0.0013084,5.6e-07
0.0013086,5.5e-07
0.0013088,5.7e-07
0.001309,6.5e-07
0.0013092,6.4e-07
0.0013094,6.2e-07
0.0013096,6.4e-07
0.0013098,5.5e-07
0.00131,6e-07
0.0013102,5.8e-07
0.0013104,5.1e-07
0.0013106,4.8e-07
0.0013108,5.1e-07
0.001311,4.8e-07
0.0013112,4.7e-07
0.0013114,4.7e-07
0.0013116,4.1e-07
0.0013118,4e-07
0.001312,4e-07
0.0013122,4e-07
0.0013124,4e-07
0.0013126,4e-07
0.0013128,3.9e-07
0.001313,3.9e-07
0.0013132,3.9e-07
0.0013134,4e-07
0.0013136,3.8e-07
0.0013138,3.9e-07
0.001314,4.1e-07
0.0013142,3.9e-07
0.0013144,4e-07
0.0013146,3.9e-07
0.0013148,4.7e-07
0.001315,4.1e-07
